set_boundary,num_reps,context,trigger,query,neg,log_likelihood,empirical_probability
3,500,fridge,water,milk,1,-23.025850929940457,0
3,500,fridge,water,meat,0,0.0,0
3,500,fridge,juice,water,1,-23.025850929940457,0
3,500,fridge,water,milk,1,-23.025850929940457,0
3,500,fridge,water,juice,1,-23.025850929940457,0
3,500,fridge,juice,meat,0,0.0,0
3,500,fridge,water,juice,1,-23.025850929940457,0
3,500,fridge,water,milk,1,-23.025850929940457,0
3,500,fridge,juice,meat,0,0.0,0
3,500,fridge,water,milk,1,-23.025850929940457,0
3,500,fridge,water,juice,1,-23.025850929940457,0
3,500,fridge,water,juice,1,-23.025850929940457,0
