context,word,frequency,cloze_probability
bakery,brioche,1,0.018737672582852073
bakery,bun,1,0.018737672582852073
bakery,butter,1,0.018737672582852073
bakery,cabbage pie,1,0.018737672582852073
bakery,calzones,1,0.018737672582852073
bakery,cheese cake,1,0.018737672582852073
bakery,chicken,1,0.018737672582852073
bakery,chicken pie,1,0.018737672582852073
bakery,chocolate dipped strawberries,1,0.018737672582852073
bakery,cinamon rolls,1,0.018737672582852073
bakery,coffee/tea,1,0.018737672582852073
bakery,croisants,1,0.018737672582852073
bakery,crossants,1,0.018737672582852073
bakery,cuban,1,0.018737672582852073
bakery,cups,1,0.018737672582852073
bakery,do nut,1,0.018737672582852073
bakery,drinks,1,0.018737672582852073
bakery,english muffins,1,0.018737672582852073
bakery,flat bread,1,0.018737672582852073
bakery,flour,1,0.018737672582852073
bakery,fries,1,0.018737672582852073
bakery,fruits,1,0.018737672582852073
bakery,grains bar,1,0.018737672582852073
bakery,hamburger buns,1,0.018737672582852073
bakery,hawaiian rolls,1,0.018737672582852073
bakery,juice,1,0.018737672582852073
bakery,meat pies,1,0.018737672582852073
bakery,milk,1,0.018737672582852073
bakery,napkins,1,0.018737672582852073
bakery,nuts,1,0.018737672582852073
bakery,orange juice,1,0.018737672582852073
bakery,order book,1,0.018737672582852073
bakery,pancakes,1,0.018737672582852073
bakery,pasta,1,0.018737672582852073
bakery,pickles,1,0.018737672582852073
bakery,pie crust,1,0.018737672582852073
bakery,pizza crust,1,0.018737672582852073
bakery,pizza crusts,1,0.018737672582852073
bakery,quiche,1,0.018737672582852073
bakery,regular bread,1,0.018737672582852073
bakery,rye bread,1,0.018737672582852073
bakery,salad,1,0.018737672582852073
bakery,sausage roll,1,0.018737672582852073
bakery,scone,1,0.018737672582852073
bakery,smoothie,1,0.018737672582852073
bakery,smoothies,1,0.018737672582852073
bakery,soft drinks,1,0.018737672582852073
bakery,sourdough,1,0.018737672582852073
bakery,spices,1,0.018737672582852073
bakery,stromboli,1,0.018737672582852073
bakery,sugar,1,0.018737672582852073
bakery,tortillas,1,0.018737672582852073
bakery,utensils,1,0.018737672582852073
bakery,wheat bread,1,0.018737672582852073
bakery,white bread,1,0.018737672582852073
bakery,wraps,1,0.018737672582852073
bakery,baguettes,2,0.018244575935934912
bakery,cheese,2,0.018244575935934912
bakery,chips,2,0.018244575935934912
bakery,croissant,2,0.018244575935934912
bakery,dinner rolls,2,0.018244575935934912
bakery,eggs,2,0.018244575935934912
bakery,focaccia,2,0.018244575935934912
bakery,garlic bread,2,0.018244575935934912
bakery,hot chocolate,2,0.018244575935934912
bakery,jerky,2,0.018244575935934912
bakery,meat,2,0.018244575935934912
bakery,potato chips,2,0.018244575935934912
bakery,salads,2,0.018244575935934912
bakery,toast,2,0.018244575935934912
bakery,bagel,3,0.017751479289017755
bakery,biscuit,3,0.017751479289017755
bakery,vegetables,3,0.017751479289017755
bakery,crackers,4,0.017258382642100594
bakery,sandwich,4,0.017258382642100594
bakery,soda,4,0.017258382642100594
bakery,tea,6,0.016272189348266273
bakery,pizza,7,0.015779092701349112
bakery,water,7,0.015779092701349112
bakery,biscuits,8,0.015285996054431955
bakery,sandwiches,8,0.015285996054431955
bakery,coffee,14,0.012327416172928995
beach,swimsuit,37,0.7115384615384616
beach,shorts,36,0.6923076923076923
beach,sandals,15,0.28846153846153844
beach,hat,10,0.19230769230769232
beach,dress,8,0.15384615384615385
beach,coverup,7,0.1346153846153846
beach,pants,7,0.1346153846153846
beach,shirt,5,0.09615384615384616
beach,sunglasses,5,0.09615384615384616
beach,tank top,5,0.09615384615384616
beach,tshirt,5,0.09615384615384616
