context,word,frequency,cloze_probability,type
science,genetic makeup,1,0.019230769230769232,pos
science,cloning,1,0.019230769230769232,pos
science,tools,1,0.019230769230769232,pos
science,magnet,1,0.019230769230769232,pos
science,blade,1,0.019230769230769232,pos
science,pin,1,0.019230769230769232,pos
science,geography,1,0.019230769230769232,pos
science,physic,1,0.019230769230769232,pos
science,flight,1,0.019230769230769232,pos
science,hygiene,1,0.019230769230769232,pos
science,nutrition,1,0.019230769230769232,pos
science,aerobics,1,0.019230769230769232,pos
science,law,1,0.019230769230769232,pos
science,yogexercises,1,0.019230769230769232,pos
science,meterology,1,0.019230769230769232,pos
science,space science,1,0.019230769230769232,pos
science,history,1,0.019230769230769232,pos
science,economics,1,0.019230769230769232,pos
science,government,1,0.019230769230769232,pos
science,english,1,0.019230769230769232,pos
science,how to be scientist,1,0.019230769230769232,pos
science,astrologist,1,0.019230769230769232,pos
science,epidimeologist,1,0.019230769230769232,pos
science,botanist,1,0.019230769230769232,pos
science,science 101,1,0.019230769230769232,pos
science,natural world,1,0.019230769230769232,pos
science,the environment,1,0.019230769230769232,pos
science,anthropology,1,0.019230769230769232,pos
throw,football,42,0.8076923076923077,pos
throw,frisbee,39,0.75,pos
throw,baseball,38,0.7307692307692307,pos
throw,basketball,20,0.38461538461538464,pos
throw,soccer ball,16,0.3076923076923077,pos
throw,tennis ball,15,0.28846153846153844,pos
throw,softball,12,0.23076923076923078,pos
throw,notsure,11,0.21153846153846154,pos
throw,hacky sack,9,0.17307692307692307,pos
throw,volleyball,6,0.11538461538461539,pos
throw,ball,6,0.11538461538461539,pos
throw,boomerang,5,0.09615384615384616,pos
throw,horseshoes,5,0.09615384615384616,pos
throw,beach ball,5,0.09615384615384616,pos
throw,soccerball,3,0.057692307692307696,pos
throw,kickball,3,0.057692307692307696,pos
throw,golf ball,3,0.057692307692307696,pos
throw,baseballs,2,0.038461538461538464,pos
throw,footballs,2,0.038461538461538464,pos
throw,medicine ball,2,0.038461538461538464,pos
throw,basket ball,2,0.038461538461538464,pos
throw,stick,2,0.038461538461538464,pos
throw,dodge ball,2,0.038461538461538464,pos
throw,rubber ball,2,0.038461538461538464,pos
throw,badminton,2,0.038461538461538464,pos
throw,beachball,2,0.038461538461538464,pos
throw,handball,2,0.038461538461538464,pos
throw,lawn darts,2,0.038461538461538464,pos
throw,bouncy ball,2,0.038461538461538464,pos
throw,cornhole,1,0.019230769230769232,pos
throw,rings,1,0.019230769230769232,pos
throw,basketballs,1,0.019230769230769232,pos
throw,beach balls,1,0.019230769230769232,pos
throw,softballs,1,0.019230769230769232,pos
throw,kite,1,0.019230769230769232,pos
throw,whiffle ball,1,0.019230769230769232,pos
throw,nerf ball,1,0.019230769230769232,pos
throw,wiffleball,1,0.019230769230769232,pos
throw,bebags,1,0.019230769230769232,pos
throw,beanbag,1,0.019230769230769232,pos
throw,darts,1,0.019230769230769232,pos
throw,stuffed animals,1,0.019230769230769232,pos
throw,toys,1,0.019230769230769232,pos
throw,tire,1,0.019230769230769232,pos
throw,axe,1,0.019230769230769232,pos
throw,hulhoop,1,0.019230769230769232,pos
throw,bean bag,1,0.019230769230769232,pos
throw,rocks,1,0.019230769230769232,pos
throw,balloons,1,0.019230769230769232,pos
throw,corn hole,1,0.019230769230769232,pos
throw,volley ball,1,0.019230769230769232,pos
throw,horse shoes,1,0.019230769230769232,pos
throw,ball bearings,1,0.019230769230769232,pos
throw,rugby ball,1,0.019230769230769232,pos
throw,spanners,1,0.019230769230769232,pos
throw,teather ball,1,0.019230769230769232,pos
throw,frisbees,1,0.019230769230769232,pos
throw,volleyballs,1,0.019230769230769232,pos
throw,sruiken,1,0.019230769230769232,pos
throw,pillow,1,0.019230769230769232,pos
throw,condom,1,0.019230769230769232,pos
throw,vodka,1,0.019230769230769232,pos
throw,ping pong table,1,0.019230769230769232,pos
throw,playground ball,1,0.019230769230769232,pos
throw,exercise ball,1,0.019230769230769232,pos
throw,water balloons,1,0.019230769230769232,pos
throw,dodgeball,1,0.019230769230769232,pos
throw,beanbags,1,0.019230769230769232,pos
throw,juggling clubs,1,0.019230769230769232,pos
throw,bat,1,0.019230769230769232,pos
throw,cycle,1,0.019230769230769232,pos
throw,gross cutter,1,0.019230769230769232,pos
throw,winder,1,0.019230769230769232,pos
throw,blade,1,0.019230769230769232,pos
throw,cricketball,1,0.019230769230769232,pos
throw,bowling ball,1,0.019230769230769232,pos
throw,bandy ball,1,0.019230769230769232,pos
throw,paper airplane,1,0.019230769230769232,pos
throw,javelin,1,0.019230769230769232,pos
beach,swimsuit,40,0.7692307692307693,pos
beach,shorts,36,0.6923076923076923,pos
beach,sandals,15,0.28846153846153844,pos
beach,hat,12,0.23076923076923078,pos
beach,tank top,9,0.17307692307692307,pos
beach,dress,8,0.15384615384615385,pos
beach,notsure,8,0.15384615384615385,pos
beach,pants,7,0.1346153846153846,pos
beach,coverup,7,0.1346153846153846,pos
beach,t-shirt,6,0.11538461538461539,pos
beach,tshirt,5,0.09615384615384616,pos
beach,shirt,5,0.09615384615384616,pos
beach,sunglasses,5,0.09615384615384616,pos
beach,speedo,4,0.07692307692307693,pos
beach,sarong,4,0.07692307692307693,pos
beach,bikini,4,0.07692307692307693,pos
beach,underwear,3,0.057692307692307696,pos
beach,wet suit,3,0.057692307692307696,pos
beach,robe,3,0.057692307692307696,pos
beach,jeans,3,0.057692307692307696,pos
beach,swimsuits,3,0.057692307692307696,pos
beach,towel,3,0.057692307692307696,pos
beach,towels,2,0.038461538461538464,pos
beach,jumpsuit,2,0.038461538461538464,pos
beach,dress shirt,2,0.038461538461538464,pos
beach,cover-up,2,0.038461538461538464,pos
beach,skirt,2,0.038461538461538464,pos
beach,vest,2,0.038461538461538464,pos
beach,t-shirts,2,0.038461538461538464,pos
beach,tank tops,2,0.038461538461538464,pos
beach,swim suit,2,0.038461538461538464,pos
beach,bathing suit,2,0.038461538461538464,pos
beach,slacks,2,0.038461538461538464,pos
beach,halter top,2,0.038461538461538464,pos
beach,tshirts,2,0.038461538461538464,pos
beach,suit,1,0.019230769230769232,pos
beach,tux,1,0.019230769230769232,pos
beach,kilt,1,0.019230769230769232,pos
beach,clothes,1,0.019230769230769232,pos
beach,t shirts,1,0.019230769230769232,pos
beach,sandles,1,0.019230769230769232,pos
beach,long sleeve,1,0.019230769230769232,pos
beach,cotton,1,0.019230769230769232,pos
beach,tanktop,1,0.019230769230769232,pos
beach,swinging custom,1,0.019230769230769232,pos
beach,t shirt,1,0.019230769230769232,pos
beach,leotard,1,0.019230769230769232,pos
beach,short,1,0.019230769230769232,pos
beach,bodypiece,1,0.019230769230769232,pos
beach,jacket,1,0.019230769230769232,pos
beach,bathing costume,1,0.019230769230769232,pos
beach,trunks,1,0.019230769230769232,pos
beach,sundress,1,0.019230769230769232,pos
beach,tankini,1,0.019230769230769232,pos
beach,skirts,1,0.019230769230769232,pos
beach,dresses,1,0.019230769230769232,pos
beach,wrap,1,0.019230769230769232,pos
beach,linen pants,1,0.019230769230769232,pos
beach,mini skirts,1,0.019230769230769232,pos
beach,maxi dress,1,0.019230769230769232,pos
beach,romper,1,0.019230769230769232,pos
beach,cover up,1,0.019230769230769232,pos
beach,one piece bathing suit,1,0.019230769230769232,pos
beach,extrclothes,1,0.019230769230769232,pos
beach,something you cborrow,1,0.019230769230769232,pos
beach,outfit you chave,1,0.019230769230769232,pos
beach,something you cwear,1,0.019230769230769232,pos
beach,lots of clothes you clook through,1,0.019230769230769232,pos
beach,long pants,1,0.019230769230769232,pos
beach,sun glasses,1,0.019230769230769232,pos
beach,shirts,1,0.019230769230769232,pos
beach,slippers,1,0.019230769230769232,pos
beach,sun screen,1,0.019230769230769232,pos
beach,hair cap,1,0.019230769230769232,pos
beach,shoes,1,0.019230769230769232,pos
beach,nudism,1,0.019230769230769232,pos
beach,onesie,1,0.019230769230769232,pos
beach,bathing cap,1,0.019230769230769232,pos
beach,goggles,1,0.019230769230769232,pos
beach,noseplug,1,0.019230769230769232,pos
beach,swimtui,1,0.019230769230769232,pos
beach,innerwear,1,0.019230769230769232,pos
beach,upperwear,1,0.019230769230769232,pos
beach,trousers,1,0.019230769230769232,pos
beach,tops,1,0.019230769230769232,pos
beach,sunscreen,1,0.019230769230769232,pos
beach,spare clothes,1,0.019230769230769232,pos
beach,change of clothes,1,0.019230769230769232,pos
beach,an extrset,1,0.019230769230769232,pos
beach,wetsuit,1,0.019230769230769232,pos
fridge,meat,33,0.002469885883347422,neg
fridge,condiments,24,0.0017962806424344883,neg
fridge,eggs,22,0.0016465905888982811,neg
fridge,vegetables,21,0.0015717455621301773,neg
fridge,salad,13,0.0009729853479853479,neg
fridge,butter,12,0.0008981403212172442,neg
fridge,fruits,11,0.0008232952944491406,neg
fridge,leftovers,10,0.0007484502676810368,neg
fridge,bread,10,0.0007484502676810368,neg
fridge,fruit,9,0.0006736052409129331,neg
fridge,yogurt,9,0.0006736052409129331,neg
fridge,pickles,6,0.0004490701606086221,neg
fridge,pizza,4,0.00029938010707241476,neg
fridge,pasta,4,0.00029938010707241476,neg
fridge,salad dressing,4,0.00029938010707241476,neg
fridge,left overs,3,0.00022453508030431104,neg
fridge,jelly,3,0.00022453508030431104,neg
fridge,pie,2,0.00014969005353620738,neg
fridge,steak,2,0.00014969005353620738,neg
fridge,sour cream,2,0.00014969005353620738,neg
fridge,rice,2,0.00014969005353620738,neg
fridge,ketchup,1,7.484502676810369e-05,neg
fridge,overnight oats,1,7.484502676810369e-05,neg
fridge,hot dogs,1,7.484502676810369e-05,neg
fridge,biscuits,1,7.484502676810369e-05,neg
fridge,syrup,1,7.484502676810369e-05,neg
fridge,fish,1,7.484502676810369e-05,neg
fridge,salsa,1,7.484502676810369e-05,neg
fridge,ice,1,7.484502676810369e-05,neg
fridge,soup,1,7.484502676810369e-05,neg
fridge,soy sauce,1,7.484502676810369e-05,neg
fridge,apples,1,7.484502676810369e-05,neg
fridge,beef,1,7.484502676810369e-05,neg
fridge,chicken,1,7.484502676810369e-05,neg
fridge,hotdogs,1,7.484502676810369e-05,neg
bag,wallet,32,0.0021029627033379377,neg
bag,money,19,0.0012486341051069006,neg
bag,tissues,11,0.0007228934292724161,neg
bag,makeup,10,0.0006571758447931056,neg
bag,mirror,9,0.0005914582603137949,neg
bag,chapstick,7,0.0004600230913551739,neg
bag,gum,5,0.0003285879223965528,neg
bag,mints,5,0.0003285879223965528,neg
bag,glasses,5,0.0003285879223965528,neg
bag,water,4,0.0002628703379172422,neg
bag,comb,4,0.0002628703379172422,neg
bag,id,4,0.0002628703379172422,neg
bag,chap stick,3,0.00019715275343793167,neg
bag,make up,3,0.00019715275343793167,neg
bag,medicine,3,0.00019715275343793167,neg
bag,hand sanitizer,3,0.00019715275343793167,neg
bag,books,3,0.00019715275343793167,neg
bag,perfume,3,0.00019715275343793167,neg
bag,tissue,3,0.00019715275343793167,neg
bag,headphones,3,0.00019715275343793167,neg
bag,pepper spray,2,0.0001314351689586211,neg
bag,binder,2,0.0001314351689586211,neg
bag,candy,2,0.0001314351689586211,neg
bag,receipts,2,0.0001314351689586211,neg
bag,drink,2,0.0001314351689586211,neg
bag,lip gloss,2,0.0001314351689586211,neg
bag,tampon,1,6.571758447931055e-05,neg
bag,mask,1,6.571758447931055e-05,neg
bag,hand lotion,1,6.571758447931055e-05,neg
bag,hair ties,1,6.571758447931055e-05,neg
bag,picture,1,6.571758447931055e-05,neg
bag,make-up,1,6.571758447931055e-05,neg
bag,lotion,1,6.571758447931055e-05,neg
bag,book,1,6.571758447931055e-05,neg
bag,charger,1,6.571758447931055e-05,neg
bag,drivers license,1,6.571758447931055e-05,neg
bag,makeup case,1,6.571758447931055e-05,neg
bag,nail file,1,6.571758447931055e-05,neg
bag,cell phone,1,6.571758447931055e-05,neg
bag,calender,1,6.571758447931055e-05,neg
bag,bandaids,1,6.571758447931055e-05,neg
bag,earbuds,1,6.571758447931055e-05,neg
bag,coffee,1,6.571758447931055e-05,neg
bag,smartphone,1,6.571758447931055e-05,neg
bag,handgun,1,6.571758447931055e-05,neg
bag,medecine,1,6.571758447931055e-05,neg
bag,tampons,1,6.571758447931055e-05,neg
bag,purse,1,6.571758447931055e-05,neg
bag,knife,1,6.571758447931055e-05,neg
bag,snack,1,6.571758447931055e-05,neg
bag,compact,1,6.571758447931055e-05,neg
bag,organizer,1,6.571758447931055e-05,neg
bag,paperclips,1,6.571758447931055e-05,neg
bag,work,1,6.571758447931055e-05,neg
bag,camping,1,6.571758447931055e-05,neg
bag,vacation,1,6.571758447931055e-05,neg
bag,eat,1,6.571758447931055e-05,neg
bag,watching movie,1,6.571758447931055e-05,neg
bag,eye shadow,1,6.571758447931055e-05,neg
bag,powder,1,6.571758447931055e-05,neg
bag,taser,1,6.571758447931055e-05,neg
bag,jacket,1,6.571758447931055e-05,neg
bag,reciepts,1,6.571758447931055e-05,neg
bag,bandaid,1,6.571758447931055e-05,neg
bag,balm,1,6.571758447931055e-05,neg
bag,scarf,1,6.571758447931055e-05,neg
bag,umbrella,1,6.571758447931055e-05,neg
bag,food,1,6.571758447931055e-05,neg
bag,coins,1,6.571758447931055e-05,neg
bag,trinket,1,6.571758447931055e-05,neg
bag,lint,1,6.571758447931055e-05,neg
bag,laptop,1,6.571758447931055e-05,neg
bag,folders,1,6.571758447931055e-05,neg
bag,journals,1,6.571758447931055e-05,neg
bag,hairbrush,1,6.571758447931055e-05,neg
bag,checkbook,1,6.571758447931055e-05,neg
bag,sanitizer,1,6.571758447931055e-05,neg
bag,passport,1,6.571758447931055e-05,neg
bag,cosmetics,1,6.571758447931055e-05,neg
bag,license,1,6.571758447931055e-05,neg
bag,credit card,1,6.571758447931055e-05,neg
bag,grocery list,1,6.571758447931055e-05,neg
bag,phonebook,1,6.571758447931055e-05,neg
bag,bible,1,6.571758447931055e-05,neg
bag,makup,1,6.571758447931055e-05,neg
bag,ear rings,1,6.571758447931055e-05,neg
bag,keychain,1,6.571758447931055e-05,neg
bag,hair brush,1,6.571758447931055e-05,neg
mall,clothing,37,0.0024400525509992964,neg
mall,electronics,23,0.0015167894235941573,neg
mall,jewls,20,0.0013189473248644847,neg
mall,shoes,18,0.0011870525923780362,neg
mall,department,11,0.0007254210286754666,neg
mall,toys,10,0.0006594736624322424,neg
mall,video games,10,0.0006594736624322424,neg
mall,sports,8,0.0005275789299457938,neg
mall,perfume,6,0.0003956841974593454,neg
mall,theater,6,0.0003956841974593454,neg
mall,salon,5,0.0003297368312161212,neg
mall,music,5,0.0003297368312161212,neg
mall,shoe,4,0.0002637894649728969,neg
mall,stuffed animals,4,0.0002637894649728969,neg
mall,books,4,0.0002637894649728969,neg
mall,appliances,4,0.0002637894649728969,neg
mall,furniture,4,0.0002637894649728969,neg
mall,bathroom,4,0.0002637894649728969,neg
mall,makeup,4,0.0002637894649728969,neg
mall,book,3,0.0001978420987296727,neg
mall,glasses,3,0.0001978420987296727,neg
mall,arcade,2,0.00013189473248644844,neg
mall,luggage,2,0.00013189473248644844,neg
mall,repair,2,0.00013189473248644844,neg
mall,video game,2,0.00013189473248644844,neg
mall,art,2,0.00013189473248644844,neg
mall,hardware,2,0.00013189473248644844,neg
mall,candy,2,0.00013189473248644844,neg
mall,fountain,2,0.00013189473248644844,neg
mall,escalators,2,0.00013189473248644844,neg
mall,pet,2,0.00013189473248644844,neg
mall,hats,2,0.00013189473248644844,neg
mall,gifts,2,0.00013189473248644844,neg
mall,notsure,2,0.00013189473248644844,neg
mall,escalator,2,0.00013189473248644844,neg
mall,fashion,1,6.594736624322422e-05,neg
mall,purses,1,6.594736624322422e-05,neg
mall,card,1,6.594736624322422e-05,neg
mall,toy store,1,6.594736624322422e-05,neg
mall,gag gift,1,6.594736624322422e-05,neg
mall,deparment,1,6.594736624322422e-05,neg
mall,coat,1,6.594736624322422e-05,neg
mall,knick knack,1,6.594736624322422e-05,neg
mall,phones,1,6.594736624322422e-05,neg
mall,sitting area,1,6.594736624322422e-05,neg
mall,movie rentals,1,6.594736624322422e-05,neg
mall,kiosk,1,6.594736624322422e-05,neg
mall,calendars,1,6.594736624322422e-05,neg
mall,clothings,1,6.594736624322422e-05,neg
mall,carpet,1,6.594736624322422e-05,neg
mall,photo booth,1,6.594736624322422e-05,neg
mall,t-shirt booth,1,6.594736624322422e-05,neg
mall,retail,1,6.594736624322422e-05,neg
mall,accessories ,1,6.594736624322422e-05,neg
mall,elevators,1,6.594736624322422e-05,neg
mall,guest services,1,6.594736624322422e-05,neg
mall,meat,1,6.594736624322422e-05,neg
mall,concierge desk,1,6.594736624322422e-05,neg
mall,shoe store,1,6.594736624322422e-05,neg
mall,hat store,1,6.594736624322422e-05,neg
mall,jewelry store,1,6.594736624322422e-05,neg
mall,water fountain,1,6.594736624322422e-05,neg
mall,watch store,1,6.594736624322422e-05,neg
mall,playground,1,6.594736624322422e-05,neg
mall,clothes,1,6.594736624322422e-05,neg
mall,pets,1,6.594736624322422e-05,neg
mall,internet,1,6.594736624322422e-05,neg
mall,junk,1,6.594736624322422e-05,neg
mall,disney,1,6.594736624322422e-05,neg
mall,massage parlor,1,6.594736624322422e-05,neg
mall,grocery,1,6.594736624322422e-05,neg
mall,carousel,1,6.594736624322422e-05,neg
mall,tools,1,6.594736624322422e-05,neg
mall,utensils,1,6.594736624322422e-05,neg
mall,car,1,6.594736624322422e-05,neg
mall,health goods store,1,6.594736624322422e-05,neg
mall,benches,1,6.594736624322422e-05,neg
mall,skating rink,1,6.594736624322422e-05,neg
mall,play area,1,6.594736624322422e-05,neg
mall,bench,1,6.594736624322422e-05,neg
mall,windows,1,6.594736624322422e-05,neg
mall,hair brush,1,6.594736624322422e-05,neg
mall,bed,1,6.594736624322422e-05,neg
mall,couch,1,6.594736624322422e-05,neg
mall,watches,1,6.594736624322422e-05,neg
mall,toy,1,6.594736624322422e-05,neg
mall,mall map,1,6.594736624322422e-05,neg
mall,sports gear,1,6.594736624322422e-05,neg
mall,outdoors,1,6.594736624322422e-05,neg
mall,fountains,1,6.594736624322422e-05,neg
mall,arts,1,6.594736624322422e-05,neg
mall,skateboard,1,6.594736624322422e-05,neg
mall,candle,1,6.594736624322422e-05,neg
bakery,coffee,14,0.0009297649804150344,neg
bakery,biscuits,8,0.0005312942745228768,neg
bakery,sandwiches,8,0.0005312942745228768,neg
bakery,water,7,0.0004648824902075172,neg
bakery,pizza,7,0.0004648824902075172,neg
bakery,tea,6,0.00039847070589215766,neg
bakery,sandwich,4,0.0002656471372614384,neg
bakery,crackers,4,0.0002656471372614384,neg
bakery,soda,4,0.0002656471372614384,neg
bakery,vegetables,3,0.00019923535294607883,neg
bakery,bagel,3,0.00019923535294607883,neg
bakery,biscuit,3,0.00019923535294607883,neg
bakery,meat,2,0.0001328235686307192,neg
bakery,chips,2,0.0001328235686307192,neg
bakery,toast,2,0.0001328235686307192,neg
bakery,salads,2,0.0001328235686307192,neg
bakery,potato chips,2,0.0001328235686307192,neg
bakery,jerky,2,0.0001328235686307192,neg
bakery,dinner rolls,2,0.0001328235686307192,neg
bakery,baguettes,2,0.0001328235686307192,neg
bakery,cheese,2,0.0001328235686307192,neg
bakery,eggs,2,0.0001328235686307192,neg
bakery,focaccia,2,0.0001328235686307192,neg
bakery,hot chocolate,2,0.0001328235686307192,neg
bakery,croissant,2,0.0001328235686307192,neg
bakery,garlic bread,2,0.0001328235686307192,neg
bakery,juice,1,6.64117843153596e-05,neg
bakery,smoothies,1,6.64117843153596e-05,neg
bakery,bananbread,1,6.64117843153596e-05,neg
bakery,regular bread,1,6.64117843153596e-05,neg
bakery,pizzcrust,1,6.64117843153596e-05,neg
bakery,hamburger buns,1,6.64117843153596e-05,neg
bakery,orange juice,1,6.64117843153596e-05,neg
bakery,butter,1,6.64117843153596e-05,neg
bakery,tortillas,1,6.64117843153596e-05,neg
bakery,grains bar,1,6.64117843153596e-05,neg
bakery,croisants,1,6.64117843153596e-05,neg
bakery,breakfast pastries,1,6.64117843153596e-05,neg
bakery,soft drinks,1,6.64117843153596e-05,neg
bakery,chicken pie,1,6.64117843153596e-05,neg
bakery,pasta,1,6.64117843153596e-05,neg
bakery,cinamon rolls,1,6.64117843153596e-05,neg
bakery,scone,1,6.64117843153596e-05,neg
bakery,nuts,1,6.64117843153596e-05,neg
bakery,spices,1,6.64117843153596e-05,neg
bakery,fries,1,6.64117843153596e-05,neg
bakery,drinks,1,6.64117843153596e-05,neg
bakery,calzones,1,6.64117843153596e-05,neg
bakery,stromboli,1,6.64117843153596e-05,neg
bakery,breadsticks,1,6.64117843153596e-05,neg
bakery,biscottis,1,6.64117843153596e-05,neg
bakery,wraps,1,6.64117843153596e-05,neg
bakery,sugar,1,6.64117843153596e-05,neg
bakery,chicken,1,6.64117843153596e-05,neg
bakery,beef,1,6.64117843153596e-05,neg
bakery,flour,1,6.64117843153596e-05,neg
bakery,coffee/tea,1,6.64117843153596e-05,neg
bakery,fruits,1,6.64117843153596e-05,neg
bakery,cheese cake,1,6.64117843153596e-05,neg
bakery,do nut,1,6.64117843153596e-05,neg
bakery,cups,1,6.64117843153596e-05,neg
bakery,utensils,1,6.64117843153596e-05,neg
bakery,bottled water,1,6.64117843153596e-05,neg
bakery,smoothie,1,6.64117843153596e-05,neg
bakery,baking pans,1,6.64117843153596e-05,neg
bakery,baking ingrediants,1,6.64117843153596e-05,neg
bakery,order book,1,6.64117843153596e-05,neg
bakery,bisuits,1,6.64117843153596e-05,neg
bakery,cuban,1,6.64117843153596e-05,neg
bakery,pizzcrusts,1,6.64117843153596e-05,neg
bakery,english muffins,1,6.64117843153596e-05,neg
bakery,salad,1,6.64117843153596e-05,neg
bakery,bun,1,6.64117843153596e-05,neg
bakery,milk,1,6.64117843153596e-05,neg
bakery,chocolate dipped strawberries,1,6.64117843153596e-05,neg
bakery,bread sticks,1,6.64117843153596e-05,neg
bakery,flat bread,1,6.64117843153596e-05,neg
bakery,rye bread,1,6.64117843153596e-05,neg
bakery,white bread,1,6.64117843153596e-05,neg
bakery,wheat bread,1,6.64117843153596e-05,neg
bakery,brioche,1,6.64117843153596e-05,neg
bakery,napkins,1,6.64117843153596e-05,neg
bakery,sourdough,1,6.64117843153596e-05,neg
bakery,sausage roll,1,6.64117843153596e-05,neg
bakery,meat pies,1,6.64117843153596e-05,neg
bakery,crossants,1,6.64117843153596e-05,neg
bakery,baguette,1,6.64117843153596e-05,neg
bakery,pancakes,1,6.64117843153596e-05,neg
bakery,pickles,1,6.64117843153596e-05,neg
bakery,pie crust,1,6.64117843153596e-05,neg
bakery,cabbage pie,1,6.64117843153596e-05,neg
bakery,quiche,1,6.64117843153596e-05,neg
bakery,hawaiirolls,1,6.64117843153596e-05,neg
salad,chips,19,0.0012189047216519743,neg
salad,bread,19,0.0012189047216519743,neg
salad,milk,18,0.0011547518415650283,neg
salad,soda,16,0.0010264460813911363,neg
salad,cigarettes,14,0.0008981403212172442,neg
salad,candy,13,0.0008339874411302982,neg
salad,beer,12,0.0007698345610433521,neg
salad,water,6,0.00038491728052167607,neg
salad,liquor,5,0.0003207644004347301,neg
salad,steak,4,0.0002566115203477841,neg
salad,meat,4,0.0002566115203477841,neg
salad,beef jerky,3,0.00019245864026083803,neg
salad,crackers,3,0.00019245864026083803,neg
salad,alcohol,3,0.00019245864026083803,neg
salad,ice cream,3,0.00019245864026083803,neg
salad,pretzels,3,0.00019245864026083803,neg
salad,hot dogs,3,0.00019245864026083803,neg
salad,donuts,3,0.00019245864026083803,neg
salad,coffee,3,0.00019245864026083803,neg
salad,jerky,3,0.00019245864026083803,neg
salad,drinks,3,0.00019245864026083803,neg
salad,energy drinks,3,0.00019245864026083803,neg
salad,wine,3,0.00019245864026083803,neg
salad,rice,3,0.00019245864026083803,neg
salad,gum,3,0.00019245864026083803,neg
salad,pizza,3,0.00019245864026083803,neg
salad,lottery tickets,2,0.00012830576017389204,neg
salad,beef,2,0.00012830576017389204,neg
salad,canned goods,2,0.00012830576017389204,neg
salad,hamburger,2,0.00012830576017389204,neg
salad,sandwich,2,0.00012830576017389204,neg
salad,sodas,2,0.00012830576017389204,neg
salad,napkins,2,0.00012830576017389204,neg
salad,soup,2,0.00012830576017389204,neg
salad,granolbars,2,0.00012830576017389204,neg
salad,cookies,2,0.00012830576017389204,neg
salad,canned food,2,0.00012830576017389204,neg
salad,frozen pizza,2,0.00012830576017389204,neg
salad,chocolate,2,0.00012830576017389204,neg
salad,cakes,2,0.00012830576017389204,neg
salad,sandwiches,2,0.00012830576017389204,neg
salad,oysters,1,6.415288008694602e-05,neg
salad,potatos,1,6.415288008694602e-05,neg
salad,paper plates,1,6.415288008694602e-05,neg
salad,orange,1,6.415288008694602e-05,neg
salad,pepper,1,6.415288008694602e-05,neg
salad,noodles,1,6.415288008694602e-05,neg
salad,macaroni,1,6.415288008694602e-05,neg
salad,pancakes,1,6.415288008694602e-05,neg
salad,beans,1,6.415288008694602e-05,neg
salad,candy bars,1,6.415288008694602e-05,neg
salad,hotdogs,1,6.415288008694602e-05,neg
salad,frozen meals,1,6.415288008694602e-05,neg
salad,medicine,1,6.415288008694602e-05,neg
salad,batteries,1,6.415288008694602e-05,neg
salad,chips`,1,6.415288008694602e-05,neg
salad,packaged food,1,6.415288008694602e-05,neg
salad,newspaper,1,6.415288008694602e-05,neg
salad,meats,1,6.415288008694602e-05,neg
salad,yogurt,1,6.415288008694602e-05,neg
salad,ketchup,1,6.415288008694602e-05,neg
salad,seafood,1,6.415288008694602e-05,neg
salad,pop,1,6.415288008694602e-05,neg
salad,burrito,1,6.415288008694602e-05,neg
salad,popcorn,1,6.415288008694602e-05,neg
salad,poppers,1,6.415288008694602e-05,neg
salad,orange juice,1,6.415288008694602e-05,neg
salad,bead,1,6.415288008694602e-05,neg
salad,soups,1,6.415288008694602e-05,neg
salad,cereal,1,6.415288008694602e-05,neg
salad,bottled water,1,6.415288008694602e-05,neg
salad,pet food,1,6.415288008694602e-05,neg
salad,mayo,1,6.415288008694602e-05,neg
salad,union,1,6.415288008694602e-05,neg
salad,fish,1,6.415288008694602e-05,neg
salad,muffins,1,6.415288008694602e-05,neg
salad,chicken leg quarters (pre packaged from perdue),1,6.415288008694602e-05,neg
salad,instant noodles,1,6.415288008694602e-05,neg
salad,burgers,1,6.415288008694602e-05,neg
salad,snacks,1,6.415288008694602e-05,neg
salad,potato chips,1,6.415288008694602e-05,neg
salad,canned vegetables,1,6.415288008694602e-05,neg
salad,hot dog,1,6.415288008694602e-05,neg
salad,magazines,1,6.415288008694602e-05,neg
salad,quinoa,1,6.415288008694602e-05,neg
salad,lunch meat,1,6.415288008694602e-05,neg
salad,chips and snacks,1,6.415288008694602e-05,neg
salad,newspapers,1,6.415288008694602e-05,neg
salad,detergent,1,6.415288008694602e-05,neg
salad,cake,1,6.415288008694602e-05,neg
salad,boxed rice,1,6.415288008694602e-05,neg
salad,soft drinks,1,6.415288008694602e-05,neg
salad,lottery ticket,1,6.415288008694602e-05,neg
salad,sides,1,6.415288008694602e-05,neg
salad,cvegs,1,6.415288008694602e-05,neg
salad,corn dogs,1,6.415288008694602e-05,neg
salad,slushee,1,6.415288008694602e-05,neg
salad,milkshake,1,6.415288008694602e-05,neg
salad,salt,1,6.415288008694602e-05,neg
salad,gasoline,1,6.415288008694602e-05,neg
salad,toilet paper,1,6.415288008694602e-05,neg
salad,chicken wings,1,6.415288008694602e-05,neg
salad,smoothies,1,6.415288008694602e-05,neg
restaurant,fries,17,0.0011094674556213018,neg
restaurant,salad,15,0.0009789418726070308,neg
restaurant,burgers,14,0.0009136790810998955,neg
restaurant,steak,12,0.0007831534980856247,neg
restaurant,pasta,9,0.0005873651235642185,neg
restaurant,wings,7,0.00045683954054994775,neg
restaurant,salads,7,0.00045683954054994775,neg
