dataset_family,dataset,condition,analysis_dataset_id,analysis_label,analysis_unit_id,cv_group_id,human_rate,human_yes,human_total,human_count_status,context_count,trigger_logprob_sum,query_logprob_sum,x_but_not_y_applicable,x_but_not_y_logprob_sum,model_revision,cv_fold
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::16,ronai_xiang_2024::ronai_xiang_2024::item::16,0.0952380952,4.0,42.0,exact,1,-2.0817759037017822,-4.269275665283203,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,5
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::17,ronai_xiang_2024::ronai_xiang_2024::item::17,0.6153846154,24.0,39.0,exact,1,-1.5899217128753662,-7.821671828627586,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,6
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::18,ronai_xiang_2024::ronai_xiang_2024::item::18,0.1666666667,7.0,42.0,exact,1,-2.452962636947632,-5.265462875366211,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,7
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::19,ronai_xiang_2024::ronai_xiang_2024::item::19,0.3076923077,12.0,39.0,exact,1,-1.8647990226745603,-2.8647990226745605,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,8
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::20,ronai_xiang_2024::ronai_xiang_2024::item::20,0.2619047619,11.0,42.0,exact,1,-1.1251822710037231,-3.4376821517944336,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,9
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::21,ronai_xiang_2024::ronai_xiang_2024::item::21,0.1025641026,4.0,39.0,exact,1,-1.7159481048583984,-4.403448104858398,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,0
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::22,ronai_xiang_2024::ronai_xiang_2024::item::22,0.119047619,5.0,42.0,exact,1,-3.3341047763824463,-6.334104537963867,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,1
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::23,ronai_xiang_2024::ronai_xiang_2024::item::23,0.6153846154,24.0,39.0,exact,1,-3.1042139530181885,-4.479213714599609,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,2
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::24,ronai_xiang_2024::ronai_xiang_2024::item::24,0.1428571429,6.0,42.0,exact,1,-1.577985167503357,-2.0154852867126465,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,3
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::25,ronai_xiang_2024::ronai_xiang_2024::item::25,0.6923076923,27.0,39.0,exact,1,-3.286095380783081,-5.91109561920166,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,4
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::26,ronai_xiang_2024::ronai_xiang_2024::item::26,0.7857142857,33.0,42.0,exact,1,-1.0555429458618164,-7.368042945861816,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,5
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::27,ronai_xiang_2024::ronai_xiang_2024::item::27,0.1282051282,5.0,39.0,exact,1,-1.6081280708312988,-5.170628070831299,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,6
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::28,ronai_xiang_2024::ronai_xiang_2024::item::28,0.7142857143,30.0,42.0,exact,1,-2.380971908569336,-1.8184720277786253,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,7
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::29,ronai_xiang_2024::ronai_xiang_2024::item::29,0.2051282051,8.0,39.0,exact,1,-6.543150424957275,-2.4181504249572754,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,8
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::30,ronai_xiang_2024::ronai_xiang_2024::item::30,0.1904761905,8.0,42.0,exact,1,-1.901793122291565,-3.5267930030822754,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,9
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::31,ronai_xiang_2024::ronai_xiang_2024::item::31,0.3846153846,15.0,39.0,exact,1,-0.7230490446090698,-5.098049163818359,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,0
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::32,ronai_xiang_2024::ronai_xiang_2024::item::32,0.5238095238,22.0,42.0,exact,1,-2.2544245840981603,-2.6808438301086426,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,1
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::33,ronai_xiang_2024::ronai_xiang_2024::item::33,0.8974358974,35.0,39.0,exact,1,-4.775185108184815,-2.9001851081848145,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,2
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::34,ronai_xiang_2024::ronai_xiang_2024::item::34,0.619047619,26.0,42.0,exact,1,-2.8619251251220703,-6.64317512512207,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,3
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::35,ronai_xiang_2024::ronai_xiang_2024::item::35,0.0769230769,3.0,39.0,exact,1,-2.6343626976013184,-6.071862697601318,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,4
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::36,ronai_xiang_2024::ronai_xiang_2024::item::36,0.5476190476,23.0,42.0,exact,1,-1.5258651971817017,-6.775865077972412,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,5
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::37,ronai_xiang_2024::ronai_xiang_2024::item::37,0.1025641026,4.0,39.0,exact,1,-1.650017499923706,-2.150017499923706,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,6
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::38,ronai_xiang_2024::ronai_xiang_2024::item::38,0.7380952381,31.0,42.0,exact,1,-2.2556021213531494,-7.38060188293457,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,7
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::39,ronai_xiang_2024::ronai_xiang_2024::item::39,0.4615384615,18.0,39.0,exact,1,-1.4406521320343018,-9.690651893615724,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,8
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::40,ronai_xiang_2024::ronai_xiang_2024::item::40,0.5476190476,23.0,42.0,exact,1,-2.469199180603028,-8.625449180603027,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,9
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::41,ronai_xiang_2024::ronai_xiang_2024::item::41,0.1282051282,5.0,39.0,exact,1,-1.4031633138656616,-4.849263073410839,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,0
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::42,ronai_xiang_2024::ronai_xiang_2024::item::42,0.1428571429,6.0,42.0,exact,1,-1.2562127113342283,-4.29905891418457,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,1
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::43,ronai_xiang_2024::ronai_xiang_2024::item::43,0.7435897436,29.0,39.0,exact,1,-1.3831915855407717,-4.508191585540772,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,2
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::44,ronai_xiang_2024::ronai_xiang_2024::item::44,0.6428571429,27.0,42.0,exact,1,-3.0467352867126465,-2.4217352867126465,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,3
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::45,ronai_xiang_2024::ronai_xiang_2024::item::45,0.1282051282,5.0,39.0,exact,1,-1.4744335412979126,-4.974433422088623,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,4
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::46,ronai_xiang_2024::ronai_xiang_2024::item::46,0.0952380952,4.0,42.0,exact,1,-2.716226577758789,-2.903726577758789,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,5
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::47,ronai_xiang_2024::ronai_xiang_2024::item::47,0.7948717949,31.0,39.0,exact,1,-2.738224029541016,-3.050724029541016,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,6
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::48,ronai_xiang_2024::ronai_xiang_2024::item::48,0.2142857143,9.0,42.0,exact,1,-1.414872646331787,-5.289872646331787,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,7
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::49,ronai_xiang_2024::ronai_xiang_2024::item::49,0.2820512821,11.0,39.0,exact,1,-2.518313407897949,-6.595152646303177,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,8
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::50,ronai_xiang_2024::ronai_xiang_2024::item::50,0.0714285714,3.0,42.0,exact,1,-1.2570998668670654,-3.444599866867065,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,9
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::51,ronai_xiang_2024::ronai_xiang_2024::item::51,0.6923076923,27.0,39.0,exact,1,-3.641087770462036,-7.234837532043457,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,0
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::52,ronai_xiang_2024::ronai_xiang_2024::item::52,0.2857142857,12.0,42.0,exact,1,-1.7753877639770508,-8.36913776397705,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,1
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::53,ronai_xiang_2024::ronai_xiang_2024::item::53,0.0256410256,1.0,39.0,exact,1,-2.6297764778137207,-4.326952462084591,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,2
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::54,ronai_xiang_2024::ronai_xiang_2024::item::54,0.2380952381,10.0,42.0,exact,1,-3.0593690872192383,-9.653119087219238,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,3
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::55,ronai_xiang_2024::ronai_xiang_2024::item::55,0.0256410256,1.0,39.0,exact,1,-3.7756810188293457,-3.0256810188293457,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,4
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::56,ronai_xiang_2024::ronai_xiang_2024::item::56,0.5952380952,25.0,42.0,exact,1,-1.3143703937530518,-1.3143703937530518,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,5
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::57,ronai_xiang_2024::ronai_xiang_2024::item::57,0.0769230769,3.0,39.0,exact,1,-2.475359439849853,-3.8503594398498535,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,6
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::58,ronai_xiang_2024::ronai_xiang_2024::item::58,0.4523809524,19.0,42.0,exact,1,-1.2335964441299438,-2.9210963249206543,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,7
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::59,ronai_xiang_2024::ronai_xiang_2024::item::59,0.1282051282,5.0,39.0,exact,1,-1.042290449142456,-7.409004956483841,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,8
ronai_xiang_2024,ronai_xiang_2024,Eweak,rnx_eweak,Ronai & Xiang (2024): Eweak,Eweak::60,ronai_xiang_2024::ronai_xiang_2024::item::60,0.2380952381,10.0,42.0,exact,1,-0.8329569101333618,-5.864206790924072,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,9
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::01,ronai_xiang_2024::ronai_xiang_2024::item::01,0.7857142857,33.0,42.0,exact,1,-4.671571254730225,-2.4840712547302246,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,0
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::02,ronai_xiang_2024::ronai_xiang_2024::item::02,0.5128205128,20.0,39.0,exact,1,-5.648410797119141,-2.085910558700561,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,1
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::03,ronai_xiang_2024::ronai_xiang_2024::item::03,0.6904761905,29.0,42.0,exact,1,-9.244399070739746,-3.2756495475769043,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,2
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::04,ronai_xiang_2024::ronai_xiang_2024::item::04,0.6153846154,24.0,39.0,exact,1,-4.992516994476318,-1.867517113685608,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,3
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::05,ronai_xiang_2024::ronai_xiang_2024::item::05,0.3095238095,13.0,42.0,exact,1,-2.4796857833862305,-1.60468590259552,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,4
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::06,ronai_xiang_2024::ronai_xiang_2024::item::06,0.4871794872,19.0,39.0,exact,1,-3.5359487533569336,-1.5984487533569336,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,5
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::07,ronai_xiang_2024::ronai_xiang_2024::item::07,0.7619047619,32.0,42.0,exact,1,-6.170759677886963,-0.6707598567008972,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,6
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::08,ronai_xiang_2024::ronai_xiang_2024::item::08,0.6153846154,24.0,39.0,exact,1,-2.787698745727539,-1.1626988649368286,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,7
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::09,ronai_xiang_2024::ronai_xiang_2024::item::09,0.880952381,37.0,42.0,exact,1,-4.21998405456543,-1.7199840545654297,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,8
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::10,ronai_xiang_2024::ronai_xiang_2024::item::10,0.3333333333,13.0,39.0,exact,1,-2.8899238109588623,-1.0149238109588623,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,9
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::11,ronai_xiang_2024::ronai_xiang_2024::item::11,0.4761904762,20.0,42.0,exact,1,-6.464611530303955,-3.7926574144512415,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,0
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::12,ronai_xiang_2024::ronai_xiang_2024::item::12,0.9487179487,37.0,39.0,exact,1,-1.542652606964111,-1.855152606964112,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,1
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::13,ronai_xiang_2024::ronai_xiang_2024::item::13,0.880952381,37.0,42.0,exact,1,-7.210954666137695,-1.4297047853469849,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,2
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::14,ronai_xiang_2024::ronai_xiang_2024::item::14,0.358974359,14.0,39.0,exact,1,-2.335596799850464,-1.273096799850464,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,3
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::15,ronai_xiang_2024::ronai_xiang_2024::item::15,0.7142857143,30.0,42.0,exact,1,-2.510209560394287,-1.947709560394287,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,4
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::16,ronai_xiang_2024::ronai_xiang_2024::item::16,0.4871794872,19.0,39.0,exact,1,-3.3126912117004395,-2.3126912117004395,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,5
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::17,ronai_xiang_2024::ronai_xiang_2024::item::17,0.7619047619,32.0,42.0,exact,1,-5.442770004272461,-1.6044032722711563,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,6
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::18,ronai_xiang_2024::ronai_xiang_2024::item::18,0.6153846154,24.0,39.0,exact,1,-5.456799983978272,-1.706799864768982,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,7
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::19,ronai_xiang_2024::ronai_xiang_2024::item::19,0.5714285714,24.0,42.0,exact,1,-3.815783977508545,-1.1282838582992554,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,8
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::20,ronai_xiang_2024::ronai_xiang_2024::item::20,0.4358974359,17.0,39.0,exact,1,-1.8219208717346191,-1.8844208717346191,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,9
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::21,ronai_xiang_2024::ronai_xiang_2024::item::21,0.3333333333,14.0,42.0,exact,1,-3.9744062423706055,-1.6619062423706057,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,0
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::22,ronai_xiang_2024::ronai_xiang_2024::item::22,0.4615384615,18.0,39.0,exact,1,-5.686043739318848,-3.436043739318848,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,1
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::23,ronai_xiang_2024::ronai_xiang_2024::item::23,0.7142857143,30.0,42.0,exact,1,-7.049541473388672,-1.9245415925979608,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,2
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::24,ronai_xiang_2024::ronai_xiang_2024::item::24,0.6153846154,24.0,39.0,exact,1,-3.335465431213379,-0.8354653120040894,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,3
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::25,ronai_xiang_2024::ronai_xiang_2024::item::25,0.8333333333,35.0,42.0,exact,1,-8.617491722106934,-2.4299914836883545,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,4
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::26,ronai_xiang_2024::ronai_xiang_2024::item::26,0.9743589744,38.0,39.0,exact,1,-2.7194979190826416,-3.7194979190826416,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,5
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::27,ronai_xiang_2024::ronai_xiang_2024::item::27,0.3571428571,15.0,42.0,exact,1,-1.9243059158325195,-2.1743059158325195,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,6
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::28,ronai_xiang_2024::ronai_xiang_2024::item::28,0.9487179487,37.0,39.0,exact,1,-3.1060285568237305,-0.7935285568237305,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,7
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::29,ronai_xiang_2024::ronai_xiang_2024::item::29,0.4761904762,20.0,42.0,exact,1,-7.355077743530273,-0.9800775051116944,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,8
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::30,ronai_xiang_2024::ronai_xiang_2024::item::30,0.3846153846,15.0,39.0,exact,1,-1.9824762344360352,-1.8574762344360352,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,9
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::31,ronai_xiang_2024::ronai_xiang_2024::item::31,0.7142857143,30.0,42.0,exact,1,-4.4243364334106445,-1.4243361949920654,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,0
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::32,ronai_xiang_2024::ronai_xiang_2024::item::32,0.7948717949,31.0,39.0,exact,1,-9.846702413633466,-1.882439136505127,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,1
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::33,ronai_xiang_2024::ronai_xiang_2024::item::33,0.9761904762,41.0,42.0,exact,1,-6.381041526794434,-3.2560415267944336,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,2
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::34,ronai_xiang_2024::ronai_xiang_2024::item::34,0.7692307692,30.0,39.0,exact,1,-9.457887649536133,-2.270388126373291,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,3
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::35,ronai_xiang_2024::ronai_xiang_2024::item::35,0.3333333333,14.0,42.0,exact,1,-8.210588455200195,-1.7105883359909058,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,4
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::36,ronai_xiang_2024::ronai_xiang_2024::item::36,0.8461538462,33.0,39.0,exact,1,-4.206105709075928,-2.893605709075928,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,5
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::37,ronai_xiang_2024::ronai_xiang_2024::item::37,0.3095238095,13.0,42.0,exact,1,-2.761387348175049,-1.3863874673843384,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,6
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::38,ronai_xiang_2024::ronai_xiang_2024::item::38,0.8461538462,33.0,39.0,exact,1,-3.949440479278565,-3.2619404792785645,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,7
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::39,ronai_xiang_2024::ronai_xiang_2024::item::39,0.6428571429,27.0,42.0,exact,1,-3.456860065460205,-4.644360065460205,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,8
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::40,ronai_xiang_2024::ronai_xiang_2024::item::40,0.8461538462,33.0,39.0,exact,1,-4.6673784255981445,-2.7923784255981445,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,9
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::41,ronai_xiang_2024::ronai_xiang_2024::item::41,0.2619047619,11.0,42.0,exact,1,-2.9861502647399902,-1.4946923460811377,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,0
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::42,ronai_xiang_2024::ronai_xiang_2024::item::42,0.5128205128,20.0,39.0,exact,1,-2.732144832611084,-1.2375038266181946,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,1
ronai_xiang_2024,ronai_xiang_2024,Estrong,rnx_estrong,Ronai & Xiang (2024): Estrong,Estrong::43,ronai_xiang_2024::ronai_xiang_2024::item::43,0.9047619048,38.0,42.0,exact,1,-2.605003118515014,-2.230003118515014,False,,453ed1575b739b5b03ce3758b23befdb0967f40e,2
