NextWordPredictionModelRaw,NextWordPredictionModel,AlternativeStructure,observed_rows,observed_boundaries,observed_contexts,average_log_likelihood,median_log_likelihood,std_log_likelihood,min_log_likelihood,max_log_likelihood,log_floor_rows,log_floor_rate,ci_lower,ci_upper,ci_level,bootstrap_samples,zero_probability_rows,zero_probability_rate,boundary_rows_min,boundary_rows_max,boundary_rows_range,boundary_rows_imbalanced,missing_rows,missing_boundaries,missing_contexts,missing_query_rows,missing_trigger_rows,total_candidate_rows,coverage
cloze,Cloze,ordering,1385,1,14,-1.467977754657429,-0.3886079910417414,4.082838887571392,-23.025850929940457,0.0,46,0.0332129963898917,-2.123084216990082,-0.8945309847882266,0.95,1000,46,0.0332129963898917,1385,1385,0,False,44506,22,14,29304,15202,45891,0.03018020962716001
cloze,Cloze,set,30470,22,14,-1.017773951732572,-0.427710717055484,2.0830196974272464,-23.025850929940457,0.0,202,0.00662947161142107,-1.2989276963024377,-0.7719333881008635,0.95,1000,202,0.00662947161142107,1385,1385,0,False,44506,22,14,29304,15202,74976,0.4063967136150235
cloze,Cloze,conjunction,30470,22,14,-1.1435859144448304,-0.5762534290884458,2.08722655984474,-23.025850929940457,0.0,196,0.006432556613062028,-1.4117132542618411,-0.8897587627585185,0.95,1000,196,0.006432556613062028,1385,1385,0,False,44506,22,14,29304,15202,74976,0.4063967136150235
cloze,Cloze,disjunction,30470,22,14,-1.3854335555373034,-0.353821874956326,4.1321533639555215,-23.025850929940457,0.0,1034,0.03393501805054152,-2.007624064511228,-0.8468128311155444,0.95,1000,1034,0.03393501805054152,1385,1385,0,False,44506,22,14,29304,15202,74976,0.4063967136150235
