NextWordPredictionModelRaw,NextWordPredictionModel,AlternativeStructure,context,observed_rows,observed_boundaries,average_log_likelihood,median_log_likelihood,std_log_likelihood,min_log_likelihood,max_log_likelihood
cloze,Cloze,conjunction,cold,880,22,-0.4264189217079192,-0.0408219945202551,0.8851729097846726,-6.214608098422191,-0.002002002670673
cloze,Cloze,conjunction,fridge,4686,22,-0.8747512508025183,-0.2536027587989182,2.4012931332491965,-23.025850929940457,0.0
cloze,Cloze,conjunction,gym,3036,22,-1.2470805773797673,-1.210661792476733,0.8802733375766816,-4.828313737302301,-0.006018072325563
cloze,Cloze,conjunction,hot,3322,22,-0.586891210546457,-0.0943106794712412,0.9564212508047668,-5.521460917862246,0.0
cloze,Cloze,conjunction,mask,1804,22,-2.1646309836015685,-0.1719752647398103,5.9089969522744115,-23.025850929940457,0.0
cloze,Cloze,conjunction,meat,2046,22,-1.5412837255739158,-1.7957674906255936,1.1589475465090602,-4.605170185988091,-0.0080321716972642
cloze,Cloze,conjunction,restaurant,2002,22,-0.7487750832718848,-0.5242486440981312,0.7543332215878229,-5.115995809754082,-0.0040080213975388
cloze,Cloze,conjunction,salad,880,22,-0.704233629352089,-0.2957142441490452,0.7386494047532619,-3.079113882493041,-0.002002002670673
cloze,Cloze,conjunction,science,4686,22,-1.7212271911723054,-1.4271163556401458,1.9262552949544944,-23.025850929940457,0.0
cloze,Cloze,conjunction,throw,1518,22,-1.397148428398851,-1.6194882482876016,1.0614070263729247,-3.729701448634192,-0.0242926925690445
cloze,Cloze,conjunction,transport,220,22,-0.98507262619636,-0.1578240851935672,2.0878546842203405,-23.025850929940457,0.0
cloze,Cloze,disjunction,bag,1870,22,-0.8617683480206756,-0.6462635946610948,0.7944566905353446,-2.407945608651872,0.0
cloze,Cloze,disjunction,bakery,1628,22,-0.665991341185434,-0.353821874956326,0.7719987073388943,-3.381394754365975,-0.034591444769619
cloze,Cloze,disjunction,beach,1892,22,-0.8180889685381748,-0.623621117911335,0.9839487601176624,-5.115995809754081,-0.002002002670673
cloze,Cloze,disjunction,cold,880,22,-0.5452465303401719,-0.0921152889078056,0.8635653070275382,-3.324236340526026,-0.0366639843715914
cloze,Cloze,disjunction,fridge,4686,22,-2.8786757004307026,-0.0387408283164305,7.315292470915671,-23.025850929940457,0.0
cloze,Cloze,disjunction,gym,3036,22,-0.6102832235886793,-0.4620354595965587,0.619896681801473,-5.521460917862245,-0.0040080213975388
cloze,Cloze,disjunction,hot,3322,22,-1.8282355585278196,-0.2008929423793899,5.379735022397208,-23.025850929940457,0.0
cloze,Cloze,disjunction,mask,1804,22,-3.9069632242516725,-0.0704224642965459,8.323564343234718,-23.025850929940457,0.0
cloze,Cloze,disjunction,meat,2046,22,-0.8230230683654877,-0.623621117911335,0.7268359185963478,-2.9187712324178627,-0.002002002670673
cloze,Cloze,disjunction,restaurant,2002,22,-0.6556457655722168,-0.4620354595965587,0.689573506296055,-3.5065578973199805,0.0
cloze,Cloze,disjunction,salad,880,22,-0.5526467447730592,-0.1719752647398103,1.5589503209696196,-23.025850929940457,0.0
cloze,Cloze,disjunction,science,4686,22,-0.8339483281259925,-0.3974969384589874,0.9115023029226638,-6.214608098422191,0.0
cloze,Cloze,disjunction,throw,1518,22,-0.8217736848047491,-0.7465479572870606,0.589364829877399,-2.5770219386958058,-0.0040080213975388
cloze,Cloze,disjunction,transport,220,22,-1.7670572350131837,-0.0202027073175194,3.6236307291565746,-23.025850929940457,0.0
