context,word,frequency,cloze_probability
restaurant,chicken,1,0.019230769230769232
restaurant,absinthe,1,0.019230769230769232
restaurant,cognac,1,0.019230769230769232
restaurant,chocolate milk,1,0.019230769230769232
gym,soccer,35,0.6730769230769231
gym,football,33,0.6346153846153846
gym,baseball,33,0.6346153846153846
gym,basketball,32,0.6153846153846154
gym,volleyball,19,0.36538461538461536
gym,tennis,17,0.3269230769230769
gym,hockey,11,0.21153846153846154
gym,lacrosse,10,0.19230769230769232
gym,rugby,8,0.15384615384615385
gym,softball,7,0.1346153846153846
gym,track,7,0.1346153846153846
gym,swimming,6,0.11538461538461539
gym,racquetball,6,0.11538461538461539
gym,weights,5,0.09615384615384616
gym,dodgeball,5,0.09615384615384616
gym,notsure,5,0.09615384615384616
gym,polo,4,0.07692307692307693
gym,flag football,3,0.057692307692307696
gym,wrestling,3,0.057692307692307696
gym,running,3,0.057692307692307696
gym,yoga,3,0.057692307692307696
gym,golf,3,0.057692307692307696
gym,ultimate frisbee,3,0.057692307692307696
gym,badminton,3,0.057692307692307696
gym,pickleball,2,0.038461538461538464
gym,bowling,2,0.038461538461538464
gym,spin,2,0.038461538461538464
gym,aerobics,2,0.038461538461538464
gym,badmitton,2,0.038461538461538464
gym,lacross,1,0.019230769230769232
gym,massage,1,0.019230769230769232
gym,meditation,1,0.019230769230769232
gym,dancing,1,0.019230769230769232
gym,zumba,1,0.019230769230769232
gym,kick boxing,1,0.019230769230769232
gym,water polo,1,0.019230769230769232
gym,field hockey,1,0.019230769230769232
gym,hiking,1,0.019230769230769232
gym,table tennis,1,0.019230769230769232
gym,pickle ball,1,0.019230769230769232
gym,relay racing,1,0.019230769230769232
gym,backgammon,1,0.019230769230769232
gym,handball,1,0.019230769230769232
gym,bootcamp,1,0.019230769230769232
gym,biking,1,0.019230769230769232
gym,boxing,1,0.019230769230769232
gym,volley ball,1,0.019230769230769232
gym,rowing,1,0.019230769230769232
gym,lacrose,1,0.019230769230769232
gym,tagging,1,0.019230769230769232
gym,tug of war,1,0.019230769230769232
gym,hiit,1,0.019230769230769232
gym,yankees,1,0.019230769230769232
gym,buffalo biki,1,0.019230769230769232
gym,lakers,1,0.019230769230769232
gym,americnk,1,0.019230769230769232
gym,texas rangers,1,0.019230769230769232
gym,us soccer,1,0.019230769230769232
gym,cross-country,1,0.019230769230769232
gym,aquatics sports,1,0.019230769230769232
gym,motorsports,1,0.019230769230769232
gym,ball sports,1,0.019230769230769232
gym,adventuring,1,0.019230769230769232
gym,jai alai,1,0.019230769230769232
gym,kickball,1,0.019230769230769232
gym,hand ball,1,0.019230769230769232
gym,body building,1,0.019230769230769232
science,chemistry,33,0.6346153846153846
science,physics,31,0.5961538461538461
science,biology,30,0.5769230769230769
science,astronomy,17,0.3269230769230769
science,geology,14,0.2692307692307692
science,notsure,9,0.17307692307692307
science,psychology,7,0.1346153846153846
science,earth science,7,0.1346153846153846
science,anatomy,7,0.1346153846153846
science,zoology,7,0.1346153846153846
science,botany,6,0.11538461538461539
science,medicine,3,0.057692307692307696
science,space,3,0.057692307692307696
science,engineering,3,0.057692307692307696
science,astrology,3,0.057692307692307696
science,physical science,2,0.038461538461538464
science,science magazines,2,0.038461538461538464
science,encyclopedia,2,0.038461538461538464
science,nature,2,0.038461538461538464
science,ecology,2,0.038461538461538464
science,books,2,0.038461538461538464
science,encyclopedias,2,0.038461538461538464
science,sociology,2,0.038461538461538464
science,mechanics,2,0.038461538461538464
science,science for dummies,2,0.038461538461538464
science,astrophysics,2,0.038461538461538464
science,archaeology,2,0.038461538461538464
