context,word,cloze_probability,original_cloze_probability,source_rows,n_words
bakery,soda,0.0023445873525319654,0.0172583826421005,1,1
bakery,tea,0.0022106109323872837,0.0162721893482662,1,1
bakery,pizza,0.002143622722314949,0.0157790927013491,1,1
bakery,water,0.002143622722314949,0.0157790927013491,1,1
bakery,coffee,0.0016747052518085428,0.0123274161729289,1,1
beach,swim suit,0.1358285541820426,0.8653846153846152,1,2
beach,shorts,0.11168125566079058,0.7115384615384615,1,1
beach,t shirt,0.05131300935766049,0.3269230769230766,1,2
beach,sandals,0.045276184727347527,0.2884615384615384,1,1
beach,hat,0.038484757018127674,0.2451923076915576,1,1
beach,tank top,0.03320253546672149,0.2115384615384613,1,2
beach,cover up,0.03018412315156501,0.1923076923076922,1,2
beach,dress,0.03003320253565807,0.1913461538452037,1,1
beach,pants,0.02112888620609552,0.1346153846153846,1,1
beach,shirt,0.018110473890939,0.1153846153846153,1,1
beach,sunglasses,0.018110473890939,0.1153846153846153,1,1
beach,towel,0.01509206157578249,0.096153846153846,1,1
beach,bikini,0.012073649260626007,0.0769230769230769,1,1
beach,speedo,0.012073649260626007,0.0769230769230769,1,1
beach,sarong,0.012073649260625992,0.0769230769230768,1,1
beach,wet suit,0.012073649260625992,0.0769230769230768,1,2
beach,jeans,0.009055236945469494,0.0576923076923076,1,1
beach,robe,0.009055236945469494,0.0576923076923076,1,1
beach,skirt,0.009055236945469494,0.0576923076923076,1,1
beach,underwear,0.009055236945469494,0.0576923076923076,1,1
beach,dress shirt,0.008602475098062601,0.0548076923068422,1,2
beach,jacket,0.008602475097905644,0.0548076923058422,1,1
beach,bathing suit,0.006036824630312996,0.0384615384615384,1,2
beach,halter top,0.006036824630312996,0.0384615384615384,1,2
beach,jumpsuit,0.006036824630312996,0.0384615384615384,1,1
beach,slacks,0.006036824630312996,0.0384615384615384,1,1
beach,sun screen,0.006036824630312996,0.0384615384615384,1,2
beach,vest,0.006036824630312996,0.0384615384615384,1,1
beach,suit,0.005734983398656087,0.0365384615375615,1,1
beach,blanket,0.005734983398499115,0.0365384615365614,1,1
beach,book,0.005584062782749147,0.035576923075073,1,1
beach,purse,0.005584062782749147,0.035576923075073,1,1
beach,belt,0.005131300935499213,0.0326923076906076,1,1
beach,scarf,0.005131300935499213,0.0326923076906076,1,1
beach,sweatpant,0.005131300935499213,0.0326923076906076,1,1
beach,tie,0.004980380319749228,0.0317307692291191,1,1
beach,sweaters,0.004527618472499295,0.0288461538446537,1,1
beach,bathing cap,0.003018412315156498,0.0192307692307692,1,2
beach,bathing costume,0.003018412315156498,0.0192307692307692,1,2
beach,bodypiece,0.003018412315156498,0.0192307692307692,1,1
beach,clothes,0.003018412315156498,0.0192307692307692,1,1
beach,cotton,0.003018412315156498,0.0192307692307692,1,1
beach,extra clothes,0.003018412315156498,0.0192307692307692,1,2
beach,extra set,0.003018412315156498,0.0192307692307692,1,2
beach,goggles,0.003018412315156498,0.0192307692307692,1,1
beach,hair cap,0.003018412315156498,0.0192307692307692,1,2
beach,innerwear,0.003018412315156498,0.0192307692307692,1,1
beach,kilt,0.003018412315156498,0.0192307692307692,1,1
beach,leotard,0.003018412315156498,0.0192307692307692,1,1
beach,linen pants,0.003018412315156498,0.0192307692307692,1,2
beach,long pants,0.003018412315156498,0.0192307692307692,1,2
beach,long sleeve,0.003018412315156498,0.0192307692307692,1,2
beach,maxi dress,0.003018412315156498,0.0192307692307692,1,2
beach,mini skirts,0.003018412315156498,0.0192307692307692,1,2
beach,noseplug,0.003018412315156498,0.0192307692307692,1,1
beach,nudism,0.003018412315156498,0.0192307692307692,1,1
beach,onesie,0.003018412315156498,0.0192307692307692,1,1
beach,romper,0.003018412315156498,0.0192307692307692,1,1
beach,sandles,0.003018412315156498,0.0192307692307692,1,1
beach,shoes,0.003018412315156498,0.0192307692307692,1,1
beach,slippers,0.003018412315156498,0.0192307692307692,1,1
beach,spare clothes,0.003018412315156498,0.0192307692307692,1,2
beach,sundress,0.003018412315156498,0.0192307692307692,1,1
beach,swimtui,0.003018412315156498,0.0192307692307692,1,1
beach,swinging custom,0.003018412315156498,0.0192307692307692,1,2
beach,tankini,0.003018412315156498,0.0192307692307692,1,1
beach,tops,0.003018412315156498,0.0192307692307692,1,1
beach,trousers,0.003018412315156498,0.0192307692307692,1,1
beach,trunks,0.003018412315156498,0.0192307692307692,1,1
beach,tux,0.003018412315156498,0.0192307692307692,1,1
beach,upperwear,0.003018412315156498,0.0192307692307692,1,1
beach,wrap,0.003018412315156498,0.0192307692307692,1,1
beach,backpack,0.0028674916992495574,0.0182692307682807,1,1
beach,bags,0.0028674916992495574,0.0182692307682807,1,1
beach,balls,0.0028674916992495574,0.0182692307682807,1,1
beach,beanie,0.0028674916992495574,0.0182692307682807,1,1
beach,bible,0.0028674916992495574,0.0182692307682807,1,1
beach,board games,0.0028674916992495574,0.0182692307682807,1,2
beach,boxes,0.0028674916992495574,0.0182692307682807,1,1
beach,brief,0.0028674916992495574,0.0182692307682807,1,1
beach,cards,0.0028674916992495574,0.0182692307682807,1,1
beach,cd player,0.0028674916992495574,0.0182692307682807,1,2
beach,chinos,0.0028674916992495574,0.0182692307682807,1,1
beach,clothing,0.0028674916992495574,0.0182692307682807,1,1
beach,collar stays,0.0028674916992495574,0.0182692307682807,1,2
beach,dress shoes,0.0028674916992495574,0.0182692307682807,1,2
beach,fabric,0.0028674916992495574,0.0182692307682807,1,1
beach,frisbees,0.0028674916992495574,0.0182692307682807,1,1
beach,fur suit,0.0028674916992495574,0.0182692307682807,1,2
